"artist","firstName","gender","itemInSession","lastName","length","level","location","sessionId","song","userId"
"The Velvet Underground","Lily","F","0","Burns","165.95546","free","New York-Newark-Jersey City, NY-NJ-PA","1045","White Light/White Heat","32"
"Katie Melua","Lily","F","1","Burns","218.09587","free","New York-Newark-Jersey City, NY-NJ-PA","1045","I Cried For You","32"
"Cedell Davis","Alivia","F","0","Terrell","178.36363","free","Parkersburg-Vienna, WV","587","Chicken Hawk","4"
"Frou Frou","Theodore","M","1","Smith","277.34159","free","Houston-The Woodlands-Sugar Land, TX","990","Breathe In","52"
"Justin Timberlake","Theodore","M","2","Smith","313.0771","free","Houston-The Woodlands-Sugar Land, TX","990","What Goes Around...Comes Around","52"
"Michael BublÃÂ©","Theodore","M","0","Harris","253.88363","free","Red Bluff, CA","1038","Moondance (Album Version)","14"
"Bill Withers","Theodore","M","1","Harris","383.73832","free","Red Bluff, CA","1038","Make Love To Your Mind","14"
"Cut Copy","Jordyn","F","0","Powell","267.54567","free","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","865","Feel The Love","98"
"School Of Seven Bells","Jordyn","F","1","Powell","176.97914","free","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","865","s.Ada.Licht","98"
"Rick Ross / T-Pain","Jayden","M","0","Fox","225.69751","free","New Orleans-Metairie, LA","1016","The Boss","101"
"Keri Hilson / Lil Wayne","Jayden","M","1","Fox","247.77098","free","New Orleans-Metairie, LA","1016","Turnin Me On","101"
"Cute Is What We Aim For","Chloe","F","0","Roth","222.22322","free","Indianapolis-Carmel-Anderson, IN","931","Risque (Album Version)","78"
"Los AutÃÂ©nticos Decadentes","Jayden","M","2","Fox","218.48771","free","New Orleans-Metairie, LA","1016","La Guitarra","101"
"June Carter Cash;Johnny Cash","Jayden","M","3","Fox","180.21832","free","New Orleans-Metairie, LA","1016","If I Were A Carpenter","101"
"I Set My Friends On Fire","Sylvie","F","0","Cruz","206.39302","free","Washington-Arlington-Alexandria, DC-VA-MD-WV","1005","But The NUNS Are Watching","10"
"King Cobb Steelie","Theodore","M","0","Smith","373.7073","free","Houston-The Woodlands-Sugar Land, TX","1055","Starvo","52"
"David Bowie","Chloe","F","0","Cuevas","174.41914","paid","San Francisco-Oakland-Hayward, CA","1041","Sorrow (1997 Digital Remaster)","49"
"J Dilla","Chloe","F","1","Cuevas","232.46322","paid","San Francisco-Oakland-Hayward, CA","1041","Won't Do","49"
"Hot Hot Heat","Chloe","F","2","Cuevas","295.02649","paid","San Francisco-Oakland-Hayward, CA","1041","In Cairo","49"
"Norther","Chloe","F","3","Cuevas","236.85179","paid","San Francisco-Oakland-Hayward, CA","1041","We Rock","49"
"Postal Service","Chloe","F","4","Cuevas","226.61179","paid","San Francisco-Oakland-Hayward, CA","1041","Nothing Better (Album)","49"
"311","Chloe","F","5","Cuevas","264.56771","paid","San Francisco-Oakland-Hayward, CA","1041","Something Out Of Nothing","49"
"Jonas Brothers","Chloe","F","6","Cuevas","249.67791","paid","San Francisco-Oakland-Hayward, CA","1041","When You Look Me In The Eyes","49"
"Platero Y Tu","Chloe","F","7","Cuevas","368.29995","paid","San Francisco-Oakland-Hayward, CA","1041","Cantalojas","49"
"Martina McBride","Chloe","F","8","Cuevas","193.802","paid","San Francisco-Oakland-Hayward, CA","1041","In My Daughter's Eyes","49"
"Ben Folds Five","Chloe","F","9","Cuevas","292.23138","paid","San Francisco-Oakland-Hayward, CA","1041","Smoke","49"
"Seine","Chloe","F","10","Cuevas","173.66159","paid","San Francisco-Oakland-Hayward, CA","1041","So far so long","49"
"Shinedown","Chloe","F","11","Cuevas","258.97751","paid","San Francisco-Oakland-Hayward, CA","1041","What A Shame (Album Version)","49"
"Iva","Chloe","F","12","Cuevas","205.322","paid","San Francisco-Oakland-Hayward, CA","1041","Vanity Case (nouvelle version)","49"
"Cathy Davey","Chloe","F","13","Cuevas","273.52771","paid","San Francisco-Oakland-Hayward, CA","1041","Hammerhead (Explicit)","49"
"Jorge Reyes Valencia","Chloe","F","14","Cuevas","127.81669","paid","San Francisco-Oakland-Hayward, CA","1041","Hekura","49"
"Sonic Youth","Chloe","F","15","Cuevas","299.10159","paid","San Francisco-Oakland-Hayward, CA","1041","Candle","49"
"John Mayer","Chloe","F","16","Cuevas","241.99791","paid","San Francisco-Oakland-Hayward, CA","1041","Slow Dancing In A Burning Room","49"
"Jason Mraz","Rylan","M","2","George","235.49342","paid","Birmingham-Hoover, AL","983","Geek In The Pink (Album Version)","16"
"Daft Punk","Chloe","F","17","Cuevas","283.19302","paid","San Francisco-Oakland-Hayward, CA","1041","Technologic","49"
"Flyleaf","Rylan","M","3","George","184.89424","paid","Birmingham-Hoover, AL","983","Again","16"
"Flight Of The Conchords","Lily","F","0","Burns","206.8371","free","New York-Newark-Jersey City, NY-NJ-PA","1058","Carol Brown","32"
"Tub Ring","Chloe","F","18","Cuevas","233.69098","paid","San Francisco-Oakland-Hayward, CA","1041","Invalid","49"
"Aesop Rock","Ryan","M","1","Smith","266.16118","free","San Jose-Sunnyvale-Santa Clara, CA","1046","Daylight","26"
"Two Door Cinema Club","Rylan","M","4","George","168.09751","paid","Birmingham-Hoover, AL","983","Undercover Martyn","16"
"Leftover Crack","Lily","F","1","Burns","254.98077","free","New York-Newark-Jersey City, NY-NJ-PA","1058","Clear Channel (Fuck Off!)","32"
"Tiny Vipers","Chloe","F","19","Cuevas","210.23302","paid","San Francisco-Oakland-Hayward, CA","1041","They Might Follow You","49"
"Miley Cyrus","Rylan","M","5","George","236.85179","paid","Birmingham-Hoover, AL","983","The Climb","16"
"Foolish Things","Ryan","M","2","Smith","266.86649","free","San Jose-Sunnyvale-Santa Clara, CA","1046","Who Can Compare","26"
"Justin Bieber","Chloe","F","20","Cuevas","220.89098","paid","San Francisco-Oakland-Hayward, CA","1041","Somebody To Love","49"
"Jarabe De Palo","Rylan","M","6","George","283.14077","paid","Birmingham-Hoover, AL","983","Tiempo","16"
"Kings Of Leon","James","M","0","Martin","238.8371","free","Dallas-Fort Worth-Arlington, TX","761","Happy Alone","79"
"Clarence Carter","Ryan","M","3","Smith","161.4624","free","San Jose-Sunnyvale-Santa Clara, CA","1046","I Smell A Rat (LP Version)","26"
"Purple Ribbon All-Stars feat. Big Boi","Chloe","F","21","Cuevas","242.83383","paid","San Francisco-Oakland-Hayward, CA","1041","Kryptonite (Radio Edit) (feat. Big Boi)","49"
"Hannah Montana","Rylan","M","7","George","202.03057","paid","Birmingham-Hoover, AL","983","Old Blue Jeans","16"
"Iyaz","Chloe","F","22","Cuevas","181.9424","paid","San Francisco-Oakland-Hayward, CA","1041","Replay","49"
"Plastilina Mosh","Ryan","M","8","Smith","236.56444","free","San Jose-Sunnyvale-Santa Clara, CA","1046","Aquamosh","26"
"Common","Rylan","M","8","George","144.16934","paid","Birmingham-Hoover, AL","983","Be (Intro)","16"
"Chris Brown","Chloe","F","23","Cuevas","275.1473","paid","San Francisco-Oakland-Hayward, CA","1041","I May Never Find","49"
"iio","Rylan","M","9","George","217.80853","paid","Birmingham-Hoover, AL","983","Runaway (Original)","16"
"Eric B. & Rakim","Ryan","M","9","Smith","224.23465","free","San Jose-Sunnyvale-Santa Clara, CA","1046","Eric B. Is On The Cut","26"
"Carla Thomas","Rylan","M","10","George","174.62812","paid","Birmingham-Hoover, AL","983","A Woman's Love   (LP Version)","16"
"Five Finger Death Punch","Chloe","F","24","Cuevas","180.32281","paid","San Francisco-Oakland-Hayward, CA","1041","Falling in Hate","49"
"Sting","Rylan","M","11","George","285.93587","paid","Birmingham-Hoover, AL","983","Desert Rose","16"
"Chiodos","Chloe","F","25","Cuevas","143.20281","paid","San Francisco-Oakland-Hayward, CA","1041","If I Cut My Hair_ Hawaii Will Sink (Album Version)","49"
"Dion & The Belmonts","Chloe","F","26","Cuevas","138.65751","paid","San Francisco-Oakland-Hayward, CA","1041","I Wonder Why","49"
"T.I.","Rylan","M","12","George","261.98159","paid","Birmingham-Hoover, AL","983","Prayin For Help (Amended Album Version)","16"
"The Black Keys","Chloe","F","27","Cuevas","224.49587","paid","San Francisco-Oakland-Hayward, CA","1041","Sinister Kid","49"
"Bon Iver","Rylan","M","13","George","218.98404","paid","Birmingham-Hoover, AL","983","Flume","16"
"OneRepublic","Chloe","F","28","Cuevas","237.97506","paid","San Francisco-Oakland-Hayward, CA","1041","All The Right Moves","49"
"Cameo","Rylan","M","14","George","263.52281","paid","Birmingham-Hoover, AL","983","Word Up","16"
"Mos Def / Slick Rick","Chloe","F","29","Cuevas","274.442","paid","San Francisco-Oakland-Hayward, CA","1041","Auditorium","49"
"HAMMERFALL","Rylan","M","15","George","236.01587","paid","Birmingham-Hoover, AL","983","Hallowed Be My Name","16"
"Plies","Chloe","F","30","Cuevas","223.65995","paid","San Francisco-Oakland-Hayward, CA","1041","I Am The Club (Explicit Album Version)","49"
"Slaid Cleaves","Rylan","M","16","George","198.76526","paid","Birmingham-Hoover, AL","983","Hearts Break","16"
"Todd Barry","Chloe","F","31","Cuevas","126.82404","paid","San Francisco-Oakland-Hayward, CA","1041","Sugar Ray (LP Version)","49"
"Taylor Swift","Chloe","F","32","Cuevas","245.36771","paid","San Francisco-Oakland-Hayward, CA","1041","The Way I Loved You","49"
"Minnie Riperton","Rylan","M","17","George","287.79057","paid","Birmingham-Hoover, AL","983","Inside My Love","16"
"Flying Lotus","Chloe","F","33","Cuevas","181.52444","paid","San Francisco-Oakland-Hayward, CA","1041","Comet Course","49"
"Muse","Rylan","M","18","George","211.12118","paid","Birmingham-Hoover, AL","983","Can't Take My Eyes Off You","16"
"Edenbridge","Chloe","F","34","Cuevas","137.69098","paid","San Francisco-Oakland-Hayward, CA","1041","Elsewhere","49"
"Frank Ifield","Rylan","M","19","George","138.23955","paid","Birmingham-Hoover, AL","983","Hong Kong Blues","16"
"Dwight Yoakam","Chloe","F","35","Cuevas","239.3073","paid","San Francisco-Oakland-Hayward, CA","1041","You're The One","49"
"Jay-Z","Rylan","M","20","George","245.68118","paid","Birmingham-Hoover, AL","983","Threat","16"
"Angels and Airwaves","Chloe","F","36","Cuevas","302.05342","paid","San Francisco-Oakland-Hayward, CA","1041","The Gift","49"
"Stone Sour","Rylan","M","21","George","236.77342","paid","Birmingham-Hoover, AL","983","Idle Hands (Album Version)","16"
"Dwight Yoakam","Chloe","F","37","Cuevas","239.3073","paid","San Francisco-Oakland-Hayward, CA","1041","You're The One","49"
"The Airborne Toxic Event","Rylan","M","22","George","237.13914","paid","Birmingham-Hoover, AL","983","Wishing Well","16"
"3 Doors Down","Chloe","F","38","Cuevas","237.13914","paid","San Francisco-Oakland-Hayward, CA","1041","Here Without You","49"
"Hazmat Modine","Rylan","M","23","George","285.02159","paid","Birmingham-Hoover, AL","983","Dry Spell","16"
"OneRepublic","Chloe","F","39","Cuevas","224.67873","paid","San Francisco-Oakland-Hayward, CA","1041","Secrets","49"
"Liz Phair","Rylan","M","24","George","187.34975","paid","Birmingham-Hoover, AL","983","Fuck and Run","16"
"Nickelback","Chloe","F","40","Cuevas","238.18404","paid","San Francisco-Oakland-Hayward, CA","1041","Far Away (Album Version)","49"
"Massive Attack","Rylan","M","25","George","326.60853","paid","Birmingham-Hoover, AL","983","Girl I Love You","16"
"Madonna","Chloe","F","41","Cuevas","266.89261","paid","San Francisco-Oakland-Hayward, CA","1041","Beat Goes On [Featuring Kanye West] (Album Version)","49"
"Sick Puppies","Rylan","M","26","George","227.83955","paid","Birmingham-Hoover, AL","983","Don't Walk Away","16"
"Pixies","Chloe","F","42","Cuevas","184.2673","paid","San Francisco-Oakland-Hayward, CA","1041","Bone Machine","49"
"Andres Calamaro","Rylan","M","27","George","65.88036","paid","Birmingham-Hoover, AL","983","Mi Marfil","16"
"Aesop Rock","Chloe","F","43","Cuevas","245.65506","paid","San Francisco-Oakland-Hayward, CA","1041","None Shall Pass (Main)","49"
"The Subways","Rylan","M","28","George","182.17751","paid","Birmingham-Hoover, AL","983","With You","16"
"Enya","Rylan","M","29","George","179.90485","paid","Birmingham-Hoover, AL","983","To Go Beyond (II)","16"
"P!nk","Chloe","F","44","Cuevas","227.02975","paid","San Francisco-Oakland-Hayward, CA","1041","Glitter In The Air","49"
"JosÃÂ© Gonzalez","Rylan","M","30","George","158.48444","paid","Birmingham-Hoover, AL","983","Heartbeats","16"
"Passion","Avery","F","1","Martinez","405.10649","paid","Atlanta-Sandy Springs-Roswell, GA","1017","Better Is One Day (Stereo Trax)","82"
"The Cat Empire","Chloe","F","45","Cuevas","316.65587","paid","San Francisco-Oakland-Hayward, CA","1041","Two Shoes","49"
"Mariah Carey","Rylan","M","31","George","246.09914","paid","Birmingham-Hoover, AL","983","Someday","16"
"Restiform Bodies","Rylan","M","32","George","229.14567","paid","Birmingham-Hoover, AL","983","Interactive Halloween Bear","16"
"Alice Deejay","Avery","F","2","Martinez","216.5024","paid","Atlanta-Sandy Springs-Roswell, GA","1017","Better Off Alone","82"
"Interpol","Chloe","F","46","Cuevas","200.202","paid","San Francisco-Oakland-Hayward, CA","1041","Next Evil","49"
"Usher featuring will.i.am","Aleena","F","0","Kirby","395.72853","paid","Waterloo-Cedar Falls, IA","1003","OMG","44"
"Lupe Fiasco feat. Matthew Santos","Chloe","F","47","Cuevas","213.34159","paid","San Francisco-Oakland-Hayward, CA","1041","Fighters (feat. Matthew Santos) (Amended Album Version)","49"
"Los AutÃÂ©nticos Decadentes","Avery","F","3","Martinez","218.48771","paid","Atlanta-Sandy Springs-Roswell, GA","1017","La Guitarra","82"
"Brand New Disaster","Rylan","M","33","George","190.82404","paid","Birmingham-Hoover, AL","983","At Least It's Raining","16"
"Shinedown","Rylan","M","34","George","229.43302","paid","Birmingham-Hoover, AL","983","Breaking Inside (Album Version)","16"
"Cocorosie","Chloe","F","48","Cuevas","232.17587","paid","San Francisco-Oakland-Hayward, CA","1041","The Moon Asked The Crow","49"
"LegiÃÂ£o Urbana","Avery","F","4","Martinez","307.3824","paid","Atlanta-Sandy Springs-Roswell, GA","1017","Pais E Filhos","82"
"Cameo","Aleena","F","1","Kirby","211.98322","paid","Waterloo-Cedar Falls, IA","1003","Word Up!","44"
"Atmosphere","Rylan","M","35","George","244.61016","paid","Birmingham-Hoover, AL","983","Dreamer","16"
"Matthew Good","Aleena","F","4","Kirby","319.16363","paid","Waterloo-Cedar Falls, IA","1003","Born Losers","44"
"The Avett Brothers","Chloe","F","49","Cuevas","227.99628","paid","San Francisco-Oakland-Hayward, CA","1041","January Wedding","49"
"James Newton Howard","Alivia","F","0","Terrell","141.5571","free","Parkersburg-Vienna, WV","1054","I'm Sorry","4"
"Lily Allen","Avery","F","5","Martinez","206.65424","paid","Atlanta-Sandy Springs-Roswell, GA","1017","The Fear","82"
"Kings Of Leon","Chloe","F","50","Cuevas","201.79546","paid","San Francisco-Oakland-Hayward, CA","1041","Revelry","49"
"Eric B. & Rakim","Rylan","M","36","George","281.86077","paid","Birmingham-Hoover, AL","983","I Know You Got Soul","16"
"Eminem","Avery","F","6","Martinez","248.2673","paid","Atlanta-Sandy Springs-Roswell, GA","1017","Hello","82"
"David Gray","Chloe","F","51","Cuevas","217.33832","paid","San Francisco-Oakland-Hayward, CA","1041","Stella The Artist","49"
"Sade","Rylan","M","37","George","278.46485","paid","Birmingham-Hoover, AL","983","The Sweetest Taboo","16"
"BeyoncÃÂ© feat. Jay-Z","Avery","F","7","Martinez","219.19302","paid","Atlanta-Sandy Springs-Roswell, GA","1017","That's How You Like It","82"
"Kato","Chloe","F","52","Cuevas","195.47383","paid","San Francisco-Oakland-Hayward, CA","1041","Hey Shorty (Yeah Yeah Pt. II) (Feat. U$O & Johnson)","49"
"Wise Intelligent","Avery","F","8","Martinez","300.56444","paid","Atlanta-Sandy Springs-Roswell, GA","1017","I'll Never Kill Again","82"
"El Arrebato","Rylan","M","38","George","234.57914","paid","Birmingham-Hoover, AL","983","Quiero Quererte Querer","16"
"The Strokes","Chloe","F","53","Cuevas","155.34975","paid","San Francisco-Oakland-Hayward, CA","1041","Is This It","49"
"50 Cent","Chloe","F","54","Cuevas","223.89506","paid","San Francisco-Oakland-Hayward, CA","1041","I Get Money","49"
"Dorsey Burnette","Rylan","M","39","George","125.85751","paid","Birmingham-Hoover, AL","983","(There Was A) Tall Oak Tree","16"
"America","Avery","F","9","Martinez","262.89587","paid","Atlanta-Sandy Springs-Roswell, GA","1017","Horse With No Name","82"
"Mesa (Portuguese Group)","Rylan","M","40","George","246.33424","paid","Birmingham-Hoover, AL","983","VÃÂ­cio De Ti","16"
"Alaska Y Dinarama","Chloe","F","55","Cuevas","231.44444","paid","San Francisco-Oakland-Hayward, CA","1041","Solo Creo Lo Que Veo","49"
"Rammstein","Avery","F","10","Martinez","244.40118","paid","Atlanta-Sandy Springs-Roswell, GA","1017","Sehnsucht","82"
"Damien Rice","Rylan","M","41","George","284.29016","paid","Birmingham-Hoover, AL","983","Woman Like A Man","16"
"Vittorio Lue","Avery","F","11","Martinez","33.802","paid","Atlanta-Sandy Springs-Roswell, GA","1017","Sequencer Mood 1","82"
"Scissor Sisters","Avery","F","12","Martinez","209.34485","paid","Atlanta-Sandy Springs-Roswell, GA","1017","Ooh","82"
"The Coffee Club Orchestra","Rylan","M","42","George","386.76853","paid","Birmingham-Hoover, AL","983","Overture","16"
"Eagle-Eye Cherry","Avery","F","13","Martinez","242.78159","paid","Atlanta-Sandy Springs-Roswell, GA","1017","Save Tonight","82"
"Curtis Mayfield","Avery","F","14","Martinez","534.33424","paid","Atlanta-Sandy Springs-Roswell, GA","1017","Move On Up (Extended LP Version)","82"
"Russian Circles","Rylan","M","43","George","346.20036","paid","Birmingham-Hoover, AL","983","Death Rides a Horse","16"
"Casiotone For The Painfully Alone","Joseph","M","0","Gutierrez","139.41506","free","Columbia, SC","721","Old Panda Days (w/ Nick Krgovich)","75"
"Ron Carter","Chloe","F","57","Cuevas","497.13587","paid","San Francisco-Oakland-Hayward, CA","1041","I CAN'T GET STARTED","49"
"Metallica","Joseph","M","2","Gutierrez","386.66404","free","Columbia, SC","721","No Remorse","75"
"Captain Sensible","Rylan","M","44","George","338.72934","paid","Birmingham-Hoover, AL","983","Wot","16"
"Renato Carosone","Walter","M","0","Frye","192.57424","free","San Francisco-Oakland-Hayward, CA","1047","Blues (2005 Digital Remaster)","39"
"Tub Ring","Avery","F","17","Martinez","233.69098","paid","Atlanta-Sandy Springs-Roswell, GA","1017","Invalid","82"
"Escape The Fate","Joseph","M","3","Gutierrez","259.39546","free","Columbia, SC","721","Harder Than You Know","75"
"Yael NaÃÂ¯m","Chloe","F","58","Cuevas","214.85669","paid","San Francisco-Oakland-Hayward, CA","1041","New Soul","49"
"Radiohead","Rylan","M","45","George","317.93587","paid","Birmingham-Hoover, AL","983","Weird Fishes/Arpeggi","16"
"Death Cab for Cutie","Avery","F","18","Martinez","216.42404","paid","Atlanta-Sandy Springs-Roswell, GA","1017","A Lack Of Color (Album Version)","82"
"New Order","Chloe","F","59","Cuevas","313.62567","paid","San Francisco-Oakland-Hayward, CA","1041","Sooner Than You Think","49"
"Dwight Yoakam","Avery","F","19","Martinez","239.3073","paid","Atlanta-Sandy Springs-Roswell, GA","1017","You're The One","82"
"Fukkk Offf","Rylan","M","46","George","409.05098","paid","Birmingham-Hoover, AL","983","Love My Shake","16"
"Slipknot","Chloe","F","60","Cuevas","159.76444","paid","San Francisco-Oakland-Hayward, CA","1041","Spit It Out [Explicit]","49"
"Slaves To Gravity","Avery","F","20","Martinez","225.25342","paid","Atlanta-Sandy Springs-Roswell, GA","1017","Big Red","82"
"Kings Of Leon","Chloe","F","61","Cuevas","242.99057","paid","San Francisco-Oakland-Hayward, CA","1041","Holy Roller Novocaine","49"
"Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner","Rylan","M","48","George","277.15873","paid","Birmingham-Hoover, AL","983","Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile)","16"
"Amos Lee","Avery","F","21","Martinez","259.26485","paid","Atlanta-Sandy Springs-Roswell, GA","1017","All My Friends","82"
"Duncan Dhu","Chloe","F","62","Cuevas","202.91873","paid","San Francisco-Oakland-Hayward, CA","1041","No Puedo Evitar (Pensar En Ti)","49"
"Reel Big Fish","Rylan","M","49","George","185.80853","paid","Birmingham-Hoover, AL","983","She Has A Girlfriend Now","16"
"Amon Amarth","Avery","F","22","Martinez","298.55302","paid","Atlanta-Sandy Springs-Roswell, GA","1017","Burning Creation","82"
"John Mayer","Chloe","F","63","Cuevas","241.6322","paid","San Francisco-Oakland-Hayward, CA","1041","Back To You","49"
"The 69 Eyes","Rylan","M","50","George","224.78322","paid","Birmingham-Hoover, AL","983","Don't Turn Your Back On Fear","16"
"Ladytron","Avery","F","23","Martinez","278.07302","paid","Atlanta-Sandy Springs-Roswell, GA","1017","Ladybird","82"
"Leonard Cohen","Chloe","F","64","Cuevas","307.43465","paid","San Francisco-Oakland-Hayward, CA","1041","Famous Blue Raincoat","49"
"Bright Eyes","Aleena","F","0","Kirby","200.72444","paid","Waterloo-Cedar Falls, IA","1069","Take It Easy (love Nothing) (Album Version)","44"
"Gym Class Heroes","Rylan","M","51","George","428.77342","paid","Birmingham-Hoover, AL","983","Live Forever [Fly With Me] [feat. Daryl Hall]","16"
"Beverley Craven","Avery","F","24","Martinez","219.34975","paid","Atlanta-Sandy Springs-Roswell, GA","1017","Promise Me","82"
"Masta Killa","Chloe","F","65","Cuevas","195.70893","paid","San Francisco-Oakland-Hayward, CA","1041","Ringing Bells","49"
"Andre Hazes","Avery","F","25","Martinez","206.70649","paid","Atlanta-Sandy Springs-Roswell, GA","1017","Droomland (duet met Paul de Leeuw)","82"
"Beirut","Chloe","F","66","Cuevas","185.15546","paid","San Francisco-Oakland-Hayward, CA","1041","My Night With the Prostitute From Marseille","49"
"Tyrone Wells","Rylan","M","52","George","275.80036","paid","Birmingham-Hoover, AL","983","This Is Beautiful","16"
"Melanie","Chloe","F","68","Cuevas","245.86404","paid","San Francisco-Oakland-Hayward, CA","1041","Look What They Done To My Song_ Ma","49"
"Jimmy Eat World","Avery","F","30","Martinez","166.00771","paid","Atlanta-Sandy Springs-Roswell, GA","1017","The Middle","82"
"Blackstreet","Rylan","M","53","George","26.90567","paid","Birmingham-Hoover, AL","983","Taja's Lude (Interlude)","16"
"Omara Portuondo","Rylan","M","54","George","202.86649","paid","Birmingham-Hoover, AL","983","Juramento","16"
"Jack Johnson","Avery","F","31","Martinez","146.25914","paid","Atlanta-Sandy Springs-Roswell, GA","1017","The News","82"
"Melody Gardot","Chloe","F","69","Cuevas","245.83791","paid","San Francisco-Oakland-Hayward, CA","1041","Love Me Like A River Does","49"
"Charttraxx Karaoke","Avery","F","32","Martinez","225.17506","paid","Atlanta-Sandy Springs-Roswell, GA","1017","Fireflies","82"
"Grant Lee Buffalo","Rylan","M","55","George","169.76934","paid","Birmingham-Hoover, AL","983","Mighty Joe Moon","16"
"Radiohead","Rylan","M","56","George","261.45914","paid","Birmingham-Hoover, AL","983","Karma Police","16"
"Madeleine Peyroux","Avery","F","33","Martinez","258.71628","paid","Atlanta-Sandy Springs-Roswell, GA","1017","Love And Treachery","82"
"Bon Jovi","Rylan","M","57","George","224.522","paid","Birmingham-Hoover, AL","983","It's My Life","16"
"James Taylor","Avery","F","34","Martinez","338.80771","paid","Atlanta-Sandy Springs-Roswell, GA","1017","Country Road","82"
"Jesse Cook","Rylan","M","58","George","301.71383","paid","Birmingham-Hoover, AL","983","CanciÃÂ³n Triste","16"
"The Black Keys","Avery","F","35","Martinez","239.59465","paid","Atlanta-Sandy Springs-Roswell, GA","1017","Unknown Brother","82"
"Radiohead","Rylan","M","59","George","284.44689","paid","Birmingham-Hoover, AL","983","Kid A","16"
"Randy Crawford","Avery","F","36","Martinez","270.75873","paid","Atlanta-Sandy Springs-Roswell, GA","1017","Almaz","82"
"Randy Crawford","Rylan","M","60","George","270.75873","paid","Birmingham-Hoover, AL","983","Almaz","16"
"Dr. Alban","Avery","F","37","Martinez","210.05016","paid","Atlanta-Sandy Springs-Roswell, GA","1017","Born In Africa","82"
"Two Door Cinema Club","Rylan","M","61","George","189.67465","paid","Birmingham-Hoover, AL","983","What You Know","16"
"The Avett Brothers","Avery","F","38","Martinez","287.97342","paid","Atlanta-Sandy Springs-Roswell, GA","1017","Head Full Of Doubt/Road Full Of Promise","82"
"The Bravery","Rylan","M","62","George","187.37587","paid","Birmingham-Hoover, AL","983","Hot Pursuit","16"
"Greg Dulli","Avery","F","39","Martinez","221.17832","paid","Atlanta-Sandy Springs-Roswell, GA","1017","Pussywillow","82"
"Guns N' Roses","Rylan","M","63","George","284.05506","paid","Birmingham-Hoover, AL","983","Don't Cry (Original)","16"
"Major Organ And The Adding Machine","Avery","F","40","Martinez","46.05342","paid","Atlanta-Sandy Springs-Roswell, GA","1017","Kissing Behind The Rubbery Grinder","82"
"RJD2","Avery","F","41","Martinez","237.53098","paid","Atlanta-Sandy Springs-Roswell, GA","1017","Beyond The Beyond (Instrumental)","82"
"Fatback","Rylan","M","64","George","315.66322","paid","Birmingham-Hoover, AL","983","Yum Yum (Gimme Some)","16"
"Secos And Molhados","Avery","F","42","Martinez","66.16771","paid","Atlanta-Sandy Springs-Roswell, GA","1017","Caixinha De MÃÂºsica Do JoÃÂ£o","82"
"Marc Almond","Avery","F","43","Martinez","197.17179","paid","Atlanta-Sandy Springs-Roswell, GA","1017","Mr. Sad","82"
"The Tallest Man On Earth","Rylan","M","66","George","197.40689","paid","Birmingham-Hoover, AL","983","A Lion's Heart","16"
"Pavement","Avery","F","44","Martinez","149.83791","paid","Atlanta-Sandy Springs-Roswell, GA","1017","Heaven Is A Truck","82"
"Kanye West","Rylan","M","67","George","311.92771","paid","Birmingham-Hoover, AL","983","Stronger","16"
"Against Me!","Avery","F","45","Martinez","129.43628","paid","Atlanta-Sandy Springs-Roswell, GA","1017","ClichÃÂ© Guevara","82"
"Rah Digga","Rylan","M","68","George","384.10404","paid","Birmingham-Hoover, AL","983","Imperial (LP Amended Version)","16"
"Pat Metheny Group","Avery","F","50","Martinez","324.8322","paid","Atlanta-Sandy Springs-Roswell, GA","1017","Always and Forever","82"
"Harmonia","Rylan","M","69","George","655.77751","paid","Birmingham-Hoover, AL","983","Sehr kosmisch","16"
"David Lee Roth","Rylan","M","70","George","171.83302","paid","Birmingham-Hoover, AL","983","California Girls (Album Version)","16"
"Michael Cretu","Rylan","M","71","George","301.06077","paid","Birmingham-Hoover, AL","983","The Invisible Man","16"
"Haloo Helsinki!","Rylan","M","72","George","223.42485","paid","Birmingham-Hoover, AL","983","Kaaos ei karkaa","16"
"Chali 2na","Chloe","F","72","Cuevas","176.8224","paid","San Francisco-Oakland-Hayward, CA","1041","MC Material","49"
"Radiohead","Chloe","F","73","Cuevas","129.56689","paid","San Francisco-Oakland-Hayward, CA","1041","Faust Arp","49"
"Andre Hazes","Chloe","F","74","Cuevas","206.70649","paid","San Francisco-Oakland-Hayward, CA","1041","Droomland (duet met Paul de Leeuw)","49"
"Rise Against","Chloe","F","75","Cuevas","242.25914","paid","San Francisco-Oakland-Hayward, CA","1041","Savior","49"
"Sepultura","Chloe","F","76","Cuevas","186.5922","paid","San Francisco-Oakland-Hayward, CA","1041","Ostia","49"
"Screaming Trees","Chloe","F","77","Cuevas","218.30485","paid","San Francisco-Oakland-Hayward, CA","1041","Witness","49"
"Spencer Davis Group","Chloe","F","78","Cuevas","244.94975","paid","San Francisco-Oakland-Hayward, CA","1041","Crossfire","49"
"Lionel Richie","Chloe","F","79","Cuevas","310.69995","paid","San Francisco-Oakland-Hayward, CA","1041","Still","49"
"Skinlab","Chloe","F","80","Cuevas","277.89016","paid","San Francisco-Oakland-Hayward, CA","1041","So Far From The Truth","49"
